int_id,url,left,result,,right,center1,center2,year,birth,loc,genrei,author,source,corp_index,sub_query_index,id,group_id,compose_doc_id
48,http://m.livejournal.com/read/user/charlieustinov/18575/comments/p1,что если в пятом дубле он вмажется куда-нибудь- ему дадут,новую,Субару,. Так что не так уж и жалко ) Однако дух здорово,новую,Субару,2010,1979,Россия,blog,lidacello,lj,41,72136,4829097,,38_4394010
57,http://m.livejournal.com/read/user/maks_spiker/20065/comments/p1,"автоэкзотка . В оснорном тюнингованные , раскрашенные , современные тачки . Ну что я ,",размалеванную,субару,никогда не видел ?,размалеванную,субару,2011,1972,Москва,blog,susdrup,lj,41,72136,8271669,,38_4855833
59,http://m.livejournal.com/read/user/ermolaenko/233223/comments/p2,"виноват , как было написано выше . -))) ЗЫ - хотя я бы с",Димкиной,Субарой,"погонялсо - тем более , что ФР не многим сильнее Драги ( по",Димкиной,Субарой,2012,1983,NA,blog,odinum,lj,41,72136,6362419,,38_5129039
62,http://m.livejournal.com/read/user/rudyi_volh/136848,"что , на ней гоняешь ? - Вот щас как вырву в твоей",любимой,субаре,! - И как тебе на праворукой субаре ? Не страшно на ней,любимой,субаре,2011,0,Россия,blog,rudyi_volh,lj,41,72136,7347845,,38_5424283
63,http://m.livejournal.com/read/user/rudyi_volh/136848,как вырву в твоей любимой субаре ! - И как тебе на,праворукой,субаре,"? Не страшно на ней ездить ? -Нет блин , езжу и трясусь",праворукой,субаре,2011,0,Россия,blog,rudyi_volh,lj,41,72136,7347845,,38_5424283
75,http://m.livejournal.com/read/user/ru_subaru/18822/comments/p1,сделали как самую бюджетную версию . Если хочешь ездить как на,настоящей,Субаре,", то 2 литра это минимум !!!!",настоящей,Субаре,2007,1981,Москва,blog,tietokoneer,lj,41,72136,8549273,,38_6168664
76,http://m.livejournal.com/read/user/nadyal/1494972/comments/p1,на последней фотке STI . У меня как раз была,двухлитровая,субара,. http://ghost82.livejournal.com/tag/%D0%BF%D0%B5%D0%BF%D0%B5%D0%BB%D0%B0%D1%86 Не стал бы советовать ее покупать . Возьми Sirocco,двухлитровая,субара,2010,1982,Москва,blog,ghost82,lj,41,72136,3110745,,38_6335779
84,http://m.livejournal.com/read/user/ratimir/367199/comments/p1,"отрезал родной разъем от магнитофона и вкрячил туда левый , от",японской,субары,"тыща затертого года , на который нет никаких переходников . Так что",японской,субары,2011,1972,Москва,blog,ratimir,lj,41,72136,7109779,,38_6707527
88,http://m.livejournal.com/read/user/dinaitour/27399,предпочитающие именно уличный способ жизни . А это - китайский квартал . Видите,зелёную,Субару,", которая движется к тротуару ? Так , вот : я стою и жду",зелёную,Субару,2012,0,NA,blog,dinaitour,lj,41,72136,2135367,,38_6865222
91,http://m.livejournal.com/read/user/kalinka_spark/481225,"ему бы только побегать , побрызгаться водою из луж . Меня обгоняет",голубая,Субара,"- ей туда же , куда и мне . Мы одновременно паркуемся , я",голубая,Субара,2013,0,Петербург,blog,kalinka_spark,lj,41,72136,4034562,,38_6977268
97,http://m.livejournal.com/read/user/pavlo_sasha/41192,братом и погоняемся . Хотя куда моей малышки до его 2х,литровой,Субаро,Форрестер .,литровой,Субаро,2007,0,NA,blog,pavlo_sasha,lj,41,72136,6695934,,38_7127199
99,http://m.livejournal.com/read/user/johngaltrussia/1349,"купишь ево и начнешь вкладывать все деньги в тюнинг , а",новую,субару,сти будет все равно быстрее . И ты удовлетворен только в,новую,субару,2011,0,Омск,blog,johngaltrussia,lj,41,72136,3926273,,38_7224554
115,http://m.livejournal.com/read/user/tishetsky/365802,У моей мамы,новая,субара,". Ну как новая , уже не новая канешно , пару лет ей",новая,субара,2009,0,NA,blog,tishetsky,lj,41,72136,8577415,,38_9223971
116,http://m.livejournal.com/read/user/tishetsky/365802,сервисе . Сегодня про фирменный сервис мне рассказал прекрасное юридический владелец,маминой,субары,"Дмитрий Фёдорович . То есть я и так знаю , что фирменный",маминой,субары,2009,0,NA,blog,tishetsky,lj,41,72136,8577415,,38_9223971
